jan-feb,feb,reservoirlevel,jan,nov,jul,apr,year,district,sep,state_ut_name,capacity,jun-sep,oct-dec,oct,may,outflow,mar-may,population,dec,inflow,aug,annual,jun,mar,Water_Demand
14.06234946805637,6.547821459732708,472.6454423400904,7.68479515672928,5.361952864074471,327.553316172091,0.8588985176386508,1863.035251922298,ASHOKNAGAR(GNA,153.96946497453862,MADHYA PRADESH,765.8976208055975,919.4345421905002,45.80738128213593,26.92155816397845,1.590570074344562,102.5957298632228,5.682890257126051,2413779.3991069263,11.649689773535863,117.6106965740929,345.281402610682,925.126579502652,74.31085334319688,3.054011406269604,482727.521839505
28.59806204417972,12.653889158616662,476.8294775571799,13.091631422169334,12.555741265231193,296.4213756970161,14.709123159190812,2138.5072451497813,Bhopal,190.3513093409445,UTTAR PRADESH,802.3424337925219,891.0368491485495,90.46265379460412,65.15051808478239,31.935908326907988,102.44274316553054,67.39047163569226,2606766.441049161,8.377827401104572,122.90072654296957,282.24189015847486,1061.3056465520583,134.7781203818596,12.813676602769986,521318.11898080574
15.243042847135529,7.733893176340005,449.7005896466811,7.910945483649692,14.080282682686748,306.7682071103357,5.156856734991665,1894.580668706294,BETUL,183.56402313991745,MADHYA PRADESH,733.9184218298067,944.052065008668,70.10819780017273,53.798805401181895,6.525562754286993,99.24108224204758,21.68726695889152,2315493.3362290184,10.97249576795654,109.03269432063848,295.93859631091954,925.3254597702824,139.0470269682978,9.162426844198428,463077.94227614295
16.460362823809135,8.630022432832739,442.5056089927828,7.691990087337156,14.002575957971402,299.78177111198124,5.917627299100042,2174.3328862745216,BETUL,215.90646072110053,MADHYA PRADESH,720.6311659913547,885.9732463420908,72.04887059397335,53.88304628765288,6.233578839281761,96.90114706111142,22.20473400271361,2407537.766818461,9.797862710590076,122.59100790424102,281.90020636916495,990.516752155292,139.40369072361915,9.19192739586714,481481.8456417608
26.404265081078503,12.734011212163844,426.06336752234,18.10477571871936,5.502061496922455,320.09696468632416,7.4895810581993025,1909.4769212681176,PALAMU,227.5635814809233,JHARKHAND,695.4838063153752,947.1380045033294,56.075091094141605,44.109489417701695,14.5888013060237,95.70548589269056,33.20948544581687,2343713.082148759,6.20345837601217,110.88046127735198,311.4049219783601,1152.3641157183974,136.0382567683653,11.10029175331273,468683.41085283516
23.07236906739124,10.03507720401182,458.58038966327393,12.14854539128851,3.364787690435328,167.50944398761362,5.7247326996999535,2024.9313171987528,MAHENDRAGARH,54.45631666733368,HARYANA,764.1974977699642,381.8360340679931,25.03606115789548,14.337108395172091,17.89810153771926,97.43712012931536,31.629846361992,2254661.9801201075,7.349608429089139,118.98277445136593,143.78412347892427,506.3412353920446,41.848022646197165,8.405326876952497,450945.2263990277
28.06748984935092,10.82965090804405,502.4873604620599,17.954382011325727,4.277935641776399,232.02588029569245,1.2512037667859663,2060.7775534728457,MAHOBA,146.61057835210477,UTTAR PRADESH,729.7753382091909,768.5474996065448,33.000736561234184,24.775264064900043,7.248305806790951,98.26705729030424,13.04377720783484,2459048.5444521825,6.038607207456312,116.45418247507094,314.4746617118811,825.3369179290232,69.24131371035875,5.221780487019915,491797.16025786544
20.16863530986263,10.722228848175206,453.6094210611082,11.444859914039498,7.683983972595473,268.9135473412302,20.018323675647096,1956.7758507121096,GODDA,232.51740560710968,JHARKHAND,769.4321015435588,949.4569789499752,87.93428537674875,79.34279223262614,56.19862050930975,104.39071378710534,90.03914248101472,2503918.841624051,7.570501889935068,121.1688456451826,239.20205890942623,1129.1251374611277,159.8295595920254,11.380750594553415,500735.32237614883
22.61098211839024,9.04940119257563,464.715397692196,12.03553519969424,7.663147436374954,347.5961432428336,17.37738735025841,2077.4668579198183,GIRIDIH,237.96457206440587,JHARKHAND,722.9343149336353,1081.7004730899769,96.83361937511197,80.99570385902906,39.70912759015265,107.90792147433191,74.31809090471387,2309877.045806653,6.145851069334452,128.02095431999768,272.9378359122168,1197.6139662428914,202.2921701596345,14.638896462749424,461941.13711386774
2.085725964357993,0.8900814483843004,455.2308983076175,1.0854293698195756,6.321250303430016,215.0580393380021,0.2044404233476256,2095.0964283740395,PATAN(MHSN),83.40574393387242,GUJARAT,740.280731350012,503.7295862688416,17.044928832635847,10.484234280986886,3.950231174819113,95.85616266489946,5.765283430359832,2539649.025644539,1.156397945497334,119.2773509204805,171.2345845727067,528.7968943219337,55.535383698121976,1.4888589428817414,507946.45237721165
31.049221449796867,8.981670871359972,478.5377256072181,20.490925762036948,6.393532711848992,338.09837276067674,3.5240872968694408,1962.0068622324509,LALITPUR,169.13241609302173,UTTAR PRADESH,764.3229465940061,998.33750505987,43.5736071872677,37.26681826626573,6.952673993917588,90.63539133814454,18.08430685094752,2556875.0762264007,7.633620235130041,115.42594264202268,350.4400047958628,979.5116602834038,89.1377401803231,7.279170170505828,511348.3124826235
28.08215864286964,12.80468421357552,464.0077061207039,13.501712846125775,11.548299352158333,296.7841394559541,14.411604878456416,1861.2050561047631,Jabalpur,195.62892196308823,UTTAR PRADESH,762.3962731061187,932.4011675383182,84.751139640752,60.13741184123553,33.338772564904936,103.94239408499982,67.34846499570372,2432944.325562489,7.306144634228528,114.16934449067536,285.0906817627759,1042.2576066051574,139.60377359820154,12.565705471082124,486557.5795500249
1.116715228008019,0.3456118563258107,449.3332880969565,0.8472094181007379,8.319946384708183,213.66704801262023,0.7019897675478725,2114.615763285909,AHMEDABAD,96.71329963392054,GUJARAT,719.7036864593462,616.9613986260815,28.44073539473409,20.865473688732628,5.770607252365978,97.82750664394688,7.699882636200357,2371164.7481398885,1.7077700762501582,125.87679795846938,192.62592551239445,639.7485956470105,87.5107000444335,0.3678719562270142,474246.5145677475
50.79795026554713,18.40630620443554,432.0482825836172,32.065306331286415,4.3316826710658685,394.2132109354313,9.17856248215686,1882.05235809171,UDHAM SINGH N,186.02741931545387,UTTARANCHAL,751.1511696424582,1162.1120965272714,94.24496934856224,70.86864007018102,33.02344027949521,97.49171953752868,60.95705598607553,2441680.958526311,9.441580171474564,117.40795115943487,364.5390318622374,1255.161548134986,147.8960237510855,16.268697356645593,488276.0723027232
19.633588922569345,6.750178861316655,474.4936376805819,12.23741699652416,11.14577715022846,368.61685454905614,3.103207306840682,2184.2737706797616,GUNA,160.33704619049115,MADHYA PRADESH,741.7947261582009,943.240240422346,49.96727899003083,30.484761202900675,8.285595000869012,99.56632378971416,18.287582126391467,2517196.5733499983,8.690704251281458,114.30017663749638,346.15212022954495,1053.7161289945377,89.32227059476148,6.775463265147428,503386.7360269478
11.920161673396647,3.934551982424309,439.2298409925676,6.998801515280947,13.140366775012522,316.6173828479649,1.318609150963837,1972.010571420644,DEWAS,186.84547425361492,MADHYA PRADESH,667.1577637480841,945.572937333813,56.70890415830612,36.36733610163292,6.310038745001976,93.20353157654596,10.456251594618744,2294904.6330931685,10.498218710828011,126.4292508970388,308.14339069550255,1000.9290079671914,128.64325776121305,3.4622259915238653,458949.0573599328
19.66658243594778,9.656471797188814,433.99408932351366,11.645488005242404,8.034902308384282,319.5450203589914,21.35778741408429,2045.2237221936423,GODDA,219.37626214253405,JHARKHAND,722.6084628118397,942.4698818706768,88.2823230283671,75.41513268639814,50.99947445207346,102.48547950086945,83.93805779567694,2423915.907466736,6.831576298220612,117.96808765739344,266.0058451484025,1245.1441760099126,180.60340878689985,11.086535433902556,484717.16979429836
8.76391200051336,5.100559122602341,487.4706718884162,5.037081773310622,17.449790308198377,247.98270039342515,6.230506271289717,1966.59744016906,HINGOLI,162.96691287576462,MAHARASHTRA,685.4661217245244,854.975322679474,87.12893987001128,65.81827566101313,13.63646207996308,95.4546741554033,28.31650635672405,2282972.97658402,9.602225899177752,121.00226189555396,254.67431546069412,934.9578383954332,181.2792818444623,7.142940688278072,456562.2009075646
9.594911076136317,4.999552886412159,466.1264037385872,5.138548351687344,5.45191484561148,217.8322209590437,3.4903881115611,1962.104926936656,TONK,76.42863568121031,RAJASTHAN,740.9188376775704,539.7524081579216,21.80538638119309,13.779878392391822,9.840165882277311,106.61280437881408,16.362254855201144,2248070.072880676,3.249075622393579,114.48381535547256,213.17705626161683,706.099579494717,53.260749407594304,2.775314570822748,449616.40035195823
26.781515785272536,9.875884610342542,445.8961100160094,16.895130128399018,9.19791008135934,272.3739596271588,3.776187264731872,2023.7100442103088,ALLAHABAD,175.59967645842497,UTTAR PRADESH,766.2564335651506,844.9903197691079,47.11177403181136,29.930078413554497,6.426704451097783,96.79319569996414,18.80729601127356,2505747.6524651977,4.425580248521361,127.1449193301233,276.71351934143587,988.1256936913612,83.66075152138569,8.379027601286982,501128.66559671005
30.070535673526884,12.115903947612914,457.2510964142753,18.26196422302221,5.220825390407615,247.3880755740814,4.761425903753891,2088.235973421185,FATEHPUR,179.6455873755554,UTTAR PRADESH,767.6269008442615,776.2172463825292,56.53227212220903,39.035336671311455,7.976248558975954,90.60632072025172,22.34033628682365,2482162.7117029326,8.46403300268916,122.48671031167429,299.0065805781854,849.3530918646286,86.19047010439868,7.681578353646127,496411.706888715
25.81102925778453,9.311325253001428,444.5860543126955,15.543566631622795,2.301106801304682,308.863375904497,5.781466964363425,2014.7964585750576,BASTI,211.14386567173835,UTTAR PRADESH,726.0382529149754,863.3411271514664,53.23407123822663,47.646200810049386,19.02113985137189,100.79304996612596,38.272303929271565,2447495.584475191,8.319928268204263,121.86284010287028,284.80702762323966,1035.4341138521395,141.94802280680918,10.865361728504553,489464.3688050016
21.427762981435272,10.950041567976886,457.73387617641606,11.181220096459128,2.1739121611728907,219.3087337973488,3.888354204879835,1942.6609204076467,MAHAMAYA NAGA,126.7800184328161,UTTAR PRADESH,767.2735508113923,608.1691007271834,36.93715858311747,33.499505965376486,10.395689981671998,89.18397605686967,24.88563266792773,2238693.005099317,4.805571154517216,127.50115011958744,218.86998848293464,616.6311452286377,44.434947413006526,11.860424880785796,447758.267915128
6.837482817960306,3.545981851009583,462.34389179007405,2.8950370634188896,33.06855663531896,60.48233950852936,18.363575639138915,1912.6084437936577,ANANTAPUR,133.6576662499181,ANDHRA PRADESH,727.2241123091098,327.27955922653354,146.03133711343608,119.80885538197172,54.7403081940317,106.2607517362105,87.34794808533361,2447549.715264197,11.86970835590654,121.59133459334063,70.77278745570393,598.5006882779534,53.374803402366254,6.508001905455699,489520.421598519
6.032594179812256,2.607965148985913,467.8841465209786,3.2904764710040144,20.91812561948537,159.01115311633575,7.788919892793237,1942.2700571058435,OSMANABAD,167.4837397113819,MAHARASHTRA,685.6884848865488,607.1551792212111,112.48595804162792,75.31307298831399,27.80721755291814,100.97830801671596,33.960434480320146,2540976.5338662765,4.301373257613159,113.11249536838945,156.1859417647447,774.6147740019545,121.96105045870772,3.768688231286844,508209.4677856324
7.399575592340838,2.947592522803264,440.591762192014,4.870955508708997,17.15111924347613,184.4048847413259,2.6904491339000938,2132.5593211021587,BULDHANA,123.79358211979896,MAHARASHTRA,725.0518998635475,600.4904862779871,74.57306644526174,52.27167168818728,7.759860599380078,96.46716346148568,15.99647539281042,2451810.5227760035,7.1308707679707455,114.20575140438253,204.620843439699,788.9117462360085,146.7894024864991,6.166759390018211,490352.145718719
1.6391590722063198,0.4375288543595001,461.7189590331412,1.2333205969911885,11.194768688679275,316.6537478752646,0.3512454888637731,2141.846668434802,KHEDA,158.1389081210542,GUJARAT,746.9791243734093,800.0629976546203,30.258560159856124,17.86626630986128,4.650127315264082,93.63449355503695,6.048295415379742,2236529.205721351,1.3592424009673718,115.50785113701497,236.34839475501323,854.3769499156864,110.90521296471104,1.3367732300873252,447266.616570698
31.456209448555683,11.81536907410181,470.09287066291614,18.71398644892888,8.154250113834026,365.136776790161,3.454554615492422,2091.6730407376763,JABALPUR,188.61042817522812,MADHYA PRADESH,686.3393812074816,1117.944814097813,46.90619369487056,31.114115396664666,8.6030964672246,93.78945855890969,23.79738527978141,2423457.49956397,8.826388763949488,123.43963239082966,419.6771795093198,1214.9752918173251,126.03141624330692,12.506890521316157,484643.0037528548
47.81370843526365,22.362206533703443,455.91931690716046,22.92745275607089,3.9626337273619625,324.58382915188986,7.082562072135612,2120.0480170970413,RAMPUR,163.1001549920829,UTTAR PRADESH,725.7022196631145,908.0691132717062,45.14132308622142,32.27782130727515,23.93018137389909,107.83578489849934,46.95388916690563,2282004.3820411684,11.512072312903484,126.34950205356829,355.3745416468117,1107.0725481371,104.8996520586978,19.386089064936044,456362.6880746469
19.28238621077067,9.283324152953838,488.00680300453735,8.768354074352569,3.6137105969130463,160.70771194812002,3.333592219971659,1948.728636318904,REWARI,70.34704640622707,HARYANA,729.0699869016926,449.04967764527794,18.887646819038974,12.74342928682976,9.462373640706632,93.53942368816143,18.33662817494573,2281103.396229193,3.836434069657957,127.27650008332289,164.26158166916613,519.9808074069413,30.59770894171731,4.887807515141808,456248.4553637235
17.491468874578743,9.193263691221183,447.6190535478108,9.042198951100104,4.2964289175958665,203.6671223688598,2.316806829653268,2106.1934422468976,DHOLPUR,117.0640124761686,RAJASTHAN,755.3878899556347,673.8192579460315,32.8934701293782,25.959352331131644,8.434131578484696,97.53016414804571,18.854447306738543,2556423.6081619565,5.394068069194475,123.14642009745906,252.57361850445145,694.2057314487568,53.45994120337171,7.0612279331083485,511287.2683294882
9.737723069212665,4.7069368640357885,446.5736422094675,5.570176736485474,18.30849901069302,230.4307201456285,6.618251603992569,1844.0921653091964,HINGOLI,153.449654518595,MAHARASHTRA,745.8239867331424,913.1049561983236,98.43627973805997,65.9424246764996,12.659210433292689,96.79926318383792,26.88696113932348,2420456.3063001675,9.254420590098771,114.88960031342852,259.06620971781854,937.1713370708922,189.5532310430248,7.309501405959565,484059.92150444
1.5099917123171789,0.8356776883989482,426.4520050343268,0.7824944043658693,29.741265404233573,245.89864009008875,14.227955036932023,2116.4238617017786,SATARA,141.6245194013497,MAHARASHTRA,782.0817189727622,715.027621515782,113.29102508612102,100.72065858991536,35.48429785835778,98.30952813414042,51.94934123831296,2234552.784729992,8.3591733526301,117.14484983286904,177.16353926080296,892.4762660371586,162.5329558351593,3.282732985461453,446872.538046792
24.045945854810164,12.066529462588452,468.44015951674487,10.13675435147616,4.820822735906956,89.50619558670473,5.315626913026396,1863.5342492301104,SIRSA,36.099719914240495,HARYANA,716.9145960808921,240.6498222088707,19.51152500180907,12.606622992231951,12.05163744852906,99.96354223309405,27.7528792376878,2237827.150451529,2.644441905740317,127.32334835407111,78.98791996148361,319.1949836908812,22.84154920028644,10.218024807633013,447598.931755151
24.963217440753656,10.95540003202121,435.26115928036944,11.40591489526124,3.2818463201672667,171.71776858792745,7.0194286497220775,1930.6972166176145,JHAJJAR,80.70254732217346,HARYANA,724.236173232088,449.60288666880274,17.80949091676388,10.074289737335244,9.80995077728062,91.85254781350676,26.042963430417704,2406997.4866743763,4.461340029309727,119.41273480070382,156.71985073434982,506.108685759703,35.72005318806869,9.272975943417242,481403.01936689473
26.59801810520417,13.468093932542669,473.8490812329824,12.6142618844207,14.315952495525528,316.9978627333681,17.72758571372246,1996.842736550427,BOKARO,261.7961221950133,JHARKHAND,760.244855237408,1113.7173057711686,94.98595496760122,76.18249668185372,36.05939436931326,102.50004152026882,70.27018169682714,2224439.3959458857,6.430294540084375,118.71981051810444,281.26964289631263,1256.6363131170117,175.36993015018854,18.111773994701284,444823.5357593869
13.764958084394316,3.6474777895584896,478.84823762067407,10.980281629615195,14.46499197940962,287.6873950324238,1.1826092347960622,2167.0164714564025,RAJGARH,160.46805521341702,MADHYA PRADESH,740.4927118579786,825.1181993367999,50.51073993054182,24.87521115476805,5.540551213252262,98.4788401175444,11.497857070741418,2462262.875149846,8.762834826778281,123.49068587336404,365.4214309033208,896.6231371958547,85.47487027326831,5.3651218610063145,492435.8842250853
34.57076199198461,12.154306680698522,437.7021786730067,22.70106833354164,8.807030525869449,261.26020655580004,8.924767018486556,2092.150568544332,KODERMA,240.5432522426596,JHARKHAND,731.1940800027874,1036.2893577093064,103.31945478118432,91.14929207048624,29.44519606029348,96.17237285640763,48.52949277470254,2305014.9177916767,7.039696422954294,119.21405272860969,240.01451010972733,1091.346929597791,174.84602514667574,13.279914008752009,460974.35822047613
6.694877590250563,1.6276725267021823,467.45143939140826,5.299273222479268,12.36199797593606,276.28834590860833,3.614436459376184,1994.5990461777856,MANDSAUR,124.74688949000554,MADHYA PRADESH,681.484277592744,747.9426262104635,52.05041920681843,33.188523020062405,3.64948258647819,100.86399382089591,10.36648464634484,2299076.9624303454,3.471050580003253,123.39263885027846,262.66391772772624,822.6046276188537,83.52116950213231,4.13945234752692,459804.1762048578
36.7748422562188,15.398909196593824,451.5771937960015,20.02756231568724,2.667578882322068,337.8906990172077,9.631579498227584,2098.3003125417144,SHRAVASTI NGR,220.81362325238337,UTTAR PRADESH,688.2715970964716,987.4793818009118,72.80205097665058,49.66409429792849,30.76657345107667,96.66501306108628,56.68384928648338,2357399.67930788,10.324639021998957,114.5403404615001,266.73819897610014,1135.7624323413588,147.98579663222978,12.182975932621115,471418.32695174584
14.742698978657796,3.88209184520502,462.6675147076194,10.072676161302264,14.118584928856835,280.85613347800097,1.2686013089980797,2090.130229184536,RAJGARH,147.68364232662827,MADHYA PRADESH,734.6178001035248,883.3345850052542,49.92620942761281,27.403057635095312,4.837104679266018,95.9689206988056,11.78460796999112,2225963.761109489,9.37349242967128,123.27242358526686,335.76635978993164,947.2180258768472,88.03115462194107,5.297945253042213,445168.0929154402
1.946328306385816,1.3984127985981945,485.09897292943873,0.7403456531304524,21.141091103272515,103.66294613551072,5.262445128137589,1972.9240730519768,AHMEDNAGAR,132.02156891948127,MAHARASHTRA,753.9091348001175,434.2651128762849,94.97042365754086,76.1436506651158,21.44518135884736,92.89037540101202,30.621638026501657,2273960.6780886035,7.895362435118083,121.04435423434523,95.39086291855018,603.3939863495641,95.58825769776112,3.587190223033896,454809.3967295841
1.4742493177602978,0.8142301884558205,457.8307109404713,0.5023116585284897,14.798053088305684,286.72841562728667,0.1273450884666188,2121.178466148718,PORBANDAR,86.600697232205,GUJARAT,695.8153986366026,678.0509790198737,39.69149245710202,27.96725240573681,1.433630078422414,99.42132558676636,3.1785634849054887,2570263.530227182,0.5986085701306958,120.89450020493666,151.47756388704062,722.9988677488295,186.02342466066463,1.28218428918607,514040.18937159283
14.260427652935668,7.46454366454115,491.62498743313,6.421500728168895,3.0604901054830016,221.53310219518755,3.634642790721416,1954.4055141976569,JAIPUR,75.01201148972005,RAJASTHAN,727.9704313219011,561.6529216955187,16.80473372236078,12.099495797146536,14.070688662740867,98.44225087239272,22.21855651607103,2409922.117611358,2.6764695334968893,112.67055088446754,179.16716605067003,593.778125597948,53.94061740906864,2.5212265521587884,481989.79793276754
39.85530754876879,15.626607505588671,477.8293764043543,19.45638110756334,4.406705291392045,184.8313244905233,9.031434558655024,1899.8789113434543,PANIPAT,87.58668055513276,HARYANA,732.68175892117,526.0555755312134,31.718741618851315,22.76486492462544,9.108492083915236,101.38024528317248,29.34436601931424,2467265.807463457,6.74404050833176,113.60436316011292,197.1026760147932,639.512729773014,57.23404937903084,12.26015975631386,493455.6342862764
7.005040317644636,1.8460492410056235,438.761635610496,4.9114387966051005,12.146938613934894,265.1238514972032,4.088288970011301,2116.4391734415403,MANDSAUR,144.5464832400178,MADHYA PRADESH,693.7673432910245,757.8513768162918,55.36681379270079,36.96585560425137,3.55977799566608,105.86184174573734,11.630574908217175,2493540.1533827567,3.377343891029048,111.246582971537,270.8499517670557,824.1756316343848,73.26362885794438,3.712343362522512,498682.8546599198
48.60622457563701,18.50593560215561,448.8727895373281,30.523992730874884,5.123395074569519,176.9273206018976,10.901627452461534,2021.591158990194,KURUKSHETRA,90.0218864894588,HARYANA,742.7347092511412,560.8550573192938,42.95111596113447,23.49684924403568,10.079870992763784,98.8272819900666,42.8171041680061,2252469.1967609986,9.623642149273223,125.86377758685587,206.82108209087784,668.8697550528295,67.40327725123787,20.118069790414747,450499.4652076453
18.797161363709588,6.774839851945171,462.5481190153242,11.495048891899245,2.939984234004258,216.4736994797865,2.630197695375059,1969.952496234254,MORENA,126.66624085093316,MADHYA PRADESH,727.8245081970293,692.0254426426676,35.25323196762563,26.087405316197195,6.046012747215912,99.86439661063852,13.706161361153848,2155687.470344968,6.409681074927078,123.60825841380576,281.6936832613721,737.7512408946878,55.11548619405055,5.663586799501646,431129.1442072836
15.276612266459296,7.774650107777744,439.85048945761815,8.096477688218547,24.080810858365453,252.0133460453527,14.89079149700694,2051.1149467424334,WARANGAL,158.46641837584085,ANDHRA PRADESH,655.1932296811977,826.6963848799047,114.6302014382172,86.23043716486733,30.94574348129818,96.9945368105897,52.194798264585486,2489843.661769099,7.304161997325057,121.20613566300484,219.4074711448124,977.2351037366544,142.3999438252318,13.102904222917363,497939.6262469102
8.214177314619114,4.035358816146956,444.2739440473428,5.11488997821087,7.932725618127864,214.77623189449247,3.044185668440631,1957.6616084667853,BHILWARA,98.15755370021267,RAJASTHAN,777.3471698500758,587.9368170244817,24.82875737222219,10.864854471618054,9.97663252991546,95.7516159435316,16.495788244529706,2436379.4008751814,4.148747910982085,131.69464954660788,238.853584927534,612.411239904808,56.48517313529648,4.096971385749014,487271.6699278881
2.87095573886016,1.2763449546794683,469.89213276736166,1.926508691335772,26.791653312556733,69.98894877449928,23.224519448466857,2011.559431611565,BAGALKOTE,130.05186734589745,KARNATAKA,746.7241496045008,371.7629435733405,146.07245568754624,121.43838482388252,55.79438589932189,95.90488388052006,87.23287802334167,2324763.4480366106,7.102086587894997,117.642517484187,75.46163165537412,619.8323992449644,77.8717387085219,4.156539858228006,464951.4489896256
14.886851497059467,7.343093440617744,457.8955222776854,6.890905095854939,2.6605635621035018,206.78763317253785,4.11683790211049,2064.8223446455595,JAIPUR,78.15560624367106,RAJASTHAN,696.4165194590478,543.7963867602939,16.30122377720394,11.898700912821358,15.07636759203634,99.6337303783672,22.69155547125757,2387927.985652668,2.358193218192392,121.54465521180758,183.063643073848,568.233122313195,49.47088212344011,2.139278893578343,477602.03253887076
1.6490347267388512,0.6127219215045052,483.0665919431403,1.030312307742172,6.827016063604649,271.64854927850297,1.6217907830858518,1971.1521160774728,SABARKANTHA,152.64954705819866,GUJARAT,752.4871627375903,729.5936724754281,27.13367582981332,19.69283861084771,4.507406301587711,97.61830435851152,8.026745307149396,2459028.3719075806,1.7667602995720444,119.53614943998684,258.99002365811094,835.7978509597624,93.66159317814213,2.3052668175535507,491784.85459300206
24.71738041174533,8.625408131525916,444.520413317044,15.007479403266595,7.418010050043921,344.7906364179733,5.841978773533615,2022.8151998856647,MAU,236.88999511284192,UTTAR PRADESH,742.597642594596,993.6707822366014,63.90456251723716,43.87577636869664,19.395293809783787,87.46420435353228,36.33849371488055,2442225.513767737,4.294491724259812,131.04354570686695,319.6746970373832,1098.8824584754534,128.82545454850396,9.86545073620253,488416.2327498225
4.495305769242828,1.87758183156648,455.9117146987172,2.6223015784014576,24.26196595324668,141.8036038947636,7.097993575756731,2191.6228664301498,BEED,161.81341904038464,MAHARASHTRA,703.0361777099168,604.3571945378004,102.77305683799123,77.28274275525715,20.041695500886128,95.7457915588137,30.3702633726003,2441503.59327964,9.91930973339538,123.68739554580536,134.50934223541356,727.8440317119861,135.2434841251717,3.931892192192085,488289.2230338572
18.813690442496785,9.602896872777356,492.232289953972,12.80340939671058,7.53414400389557,369.4904613568638,7.954591535941732,1917.660880679838,PATNA,216.39873396211675,BIHAR,735.7773061302237,891.6802844096633,67.35681443520463,53.40610401639822,25.3677893471811,92.99729754913264,42.55371284138095,2354942.796020445,4.265824605033655,125.04972653600922,248.6626083689571,1031.400028803878,125.01616799505852,10.509093586327532,470954.28444633156
36.76924360091636,13.826531336046672,477.11008151747376,22.5318202852206,8.790089503312755,361.8038562035869,2.261106611164833,2009.7339549755145,PANNA,206.7622055726174,MADHYA PRADESH,712.4890051001859,1086.8302170343882,45.2889887126132,32.963123335142285,4.208475461210619,95.36891715966124,16.84078749549177,2477209.0381723894,7.489206017768372,122.35480482847966,394.533735242375,1124.6349008782618,117.6852089717263,8.936774624335973,495404.7210067989
21.79127143185889,7.424292933624003,442.6043821063198,15.076169764463575,5.300349671119212,263.8540203319132,3.765738903234815,2104.5354751635864,GWALIOR,161.36318053639224,MADHYA PRADESH,668.646267292932,759.9947177605646,55.06604690478858,41.674383765978384,8.891620379492101,99.41172928410823,16.74906782659282,2471068.3156927577,8.498508244882366,112.4350917863674,302.3673020538343,898.2009113975276,67.2569219167465,5.9050731906703176,494173.5078052768
19.015331795147112,8.958748076423445,466.21358260315714,9.05966516079699,3.9702704182932407,177.4186246473114,4.704221003831001,1984.5059142440264,MEWAT,99.11740472682918,HARYANA,689.1491350334337,482.1270510982256,29.01133864810016,18.6626973117064,10.75066715462315,97.79316870477987,21.58447098726943,2345270.950151575,5.324376506087504,126.38895036109156,182.916298892802,517.9408954725418,42.00292500109429,5.869910634148596,469051.5051665084
20.988280938787472,6.529559074793643,469.39956504532745,13.20690804340101,6.833296390413416,283.9172397595243,13.63796323997816,1928.0772069018583,MUNGER,217.89683348318425,BIHAR,739.1311261170388,920.9564585123926,81.06612605397652,78.52260215801688,48.51890505554577,95.64878542648144,61.4516180084016,2378235.1972685894,5.2006690339306445,117.7686982022097,251.9547885623664,1207.1147398640687,191.4405865166792,9.276853138280355,475576.118895925
29.41904714092909,10.973330466754785,460.8404161823983,17.874993559054563,10.698982352461252,294.8055080981911,5.53036845783196,1952.581371148027,CHANDAULI,179.87471528556674,UTTAR PRADESH,737.2919324689091,825.0473962383492,47.52233504353108,31.26506738341466,10.837808122007107,99.1966593898146,26.12743731133055,2322199.9443979817,4.135760186689185,125.04608987678388,278.4891332009349,1030.3213079205186,69.58869225972677,11.713806429404515,464416.1806889767
27.54304498643693,12.887574289884052,486.8792329697732,12.93118799198906,11.766273128754625,276.0878535008436,5.7864434515724055,1979.5390217392169,ROHTAS,188.99284011364065,BIHAR,695.1705161689468,734.7788491299998,56.32942711090513,41.9172953345553,12.493390960335676,96.79550416706374,26.11040923907028,2361141.898378079,4.438401007144001,130.85531625342531,272.6296993187552,1010.9315825499564,91.77993270408165,8.805003217851977,472189.9390710301
20.970727622928543,8.522446979709628,490.3376885731584,13.504738881362869,7.03286255227746,289.66782060678355,13.085583190286524,2011.149552365644,MUZAFFARPUR,196.20376105547444,BIHAR,693.7953993010514,937.3704969344356,75.69639791635923,65.2955608608156,55.197720651541815,102.50125888925352,77.20079435886127,2455787.526992982,4.577481279436754,119.62573356910508,294.4584351208286,1173.8705732637134,147.43045168217125,7.173875239632662,491133.7863933131
16.654932008366778,9.281719299014908,472.7150483205483,9.677726133619036,8.19563261400656,357.9538386459402,8.134103856577005,1852.9863199582487,RAJNANDGAON,197.11605015863412,CHATISGARH,733.4569134600641,1085.9754454861131,78.31549929397467,58.18429016780913,15.61305225765587,96.18760892448032,35.053497276298465,2245076.162825661,8.91864437810482,119.00137753672765,342.3182651887402,1131.9143948852145,164.13039389659235,11.64887427243606,448961.93151093484
1.5712979105987688,0.3285684349936371,484.99086864072416,1.2866305982982638,11.494679247550897,261.96410429519415,0.4671205631518412,2178.5543068568754,KHEDA,161.79348054897585,GUJARAT,760.0449344040921,848.4786750336829,32.27339726073264,19.361806549227783,4.562497060665471,92.74370920936636,6.094978936053663,2456512.453302571,1.523695670564884,128.07734696736708,264.16891477994017,769.641628850631,111.75393272845002,1.1706163089475574,491294.01908344065
25.500922872174133,11.66074886092166,447.6319716469941,14.715718990289298,2.709482344226079,243.58038993566623,2.952703731292546,2115.139325721799,ETAWAH,150.2729708428909,UTTAR PRADESH,704.6486063200715,660.5202723185871,56.12496962278158,51.66793920601697,10.377137916067884,94.42948431192325,21.54717446743492,2526526.6680067526,5.931433410747754,130.60600062257,283.0819069887959,812.4711512002774,58.77216892469127,8.216881644452826,505305.08745551
